NR_ZONA,NR_SECAO,NR_LOCAL_VOTACAO,NM_UE,endereco_geocode,lat,lng
380,266,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,278,1341,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,183,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,371,1490,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,191,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,620,1830,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,462,1546,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,232,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,544,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,446,1520,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,472,1546,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,200,1325,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,360,1430,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,202,1317,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,29,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,32,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,10,1023,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,368,1430,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,244,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,325,1430,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,30,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,47,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,380,1430,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,777,2062,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,390,1554,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,524,1287,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,103,1120,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,168,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,21,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,516,1503,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,143,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,500,1538,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,557,2372,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,31,1031,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,366,1481,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,502,2330,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,218,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,8,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,240,1023,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,5,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,264,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,257,1287,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,241,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,139,1333,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,657,1724,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,471,1546,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,17,1325,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,215,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,156,1350,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,288,1465,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,110,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,461,1546,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,476,1546,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,501,2330,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,508,2348,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,183,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,189,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,214,1325,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,150,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,132,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,496,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,615,1899,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,440,2275,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,149,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,14,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,534,1538,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,398,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,338,1236,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,507,1325,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,145,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,289,1368,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,430,1430,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,364,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,547,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,64,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,68,2151,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,48,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,89,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,407,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,548,1872,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,615,1724,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,456,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,350,1384,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,389,1473,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,297,1449,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,351,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,62,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,519,1660,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,561,1660,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,76,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,203,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,282,1287,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,195,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,105,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,98,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,153,1236,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,342,1147,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,162,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,513,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,394,1490,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,513,1589,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,132,1333,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,232,1430,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,319,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,559,2380,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,450,1317,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,392,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,498,1830,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,342,1228,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,28,1120,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,183,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,381,1929,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,38,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,378,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,555,1252,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,255,1023,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,452,2291,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,290,1287,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,223,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,391,1449,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,275,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,795,2097,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,70,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,122,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,46,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,119,1317,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,460,1287,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,5,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,177,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,468,1724,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,145,1147,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,20,1023,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,137,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,660,1929,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,138,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,309,1457,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,349,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,408,1260,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,304,1384,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,190,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,563,1929,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,539,1872,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,227,1325,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,174,1910,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,589,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,178,1910,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,306,1333,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,339,1287,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,61,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,497,2330,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,52,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,23,1120,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,190,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,56,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,260,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,116,1112,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,10,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,312,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,31,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,18,1023,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,352,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,41,1031,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,77,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,327,1260,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,166,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,129,1325,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,460,1600,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,737,2003,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,743,2020,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,323,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,744,2020,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,396,1503,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,403,1481,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,142,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,444,1481,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,30,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,71,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,32,1031,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,38,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,509,1902,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,452,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,408,2259,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,119,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,139,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,291,1368,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,269,1325,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,628,1864,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,399,1457,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,294,1376,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,86,1147,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,454,1449,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,174,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,144,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,244,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,42,1147,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,573,2402,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,382,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,120,1317,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,458,1465,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,198,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,75,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,523,1503,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,91,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,718,1988,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,372,1503,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,494,1503,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,227,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,395,1023,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,383,1023,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,508,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,61,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,34,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,404,1554,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,4,1465,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,550,2372,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,267,1333,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,434,2275,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,193,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,186,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,277,1457,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,188,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,293,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,382,1503,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,359,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,341,1325,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,56,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,40,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,180,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,438,1481,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,50,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,164,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,612,1929,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,205,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,311,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,99,1112,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,321,1406,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,89,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,382,1449,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,721,1988,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,146,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,80,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,129,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,149,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,679,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,137,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,785,2089,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,361,1430,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,381,1457,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,526,1490,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,56,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,283,1449,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,371,1449,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,462,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,21,1023,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,133,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,784,2070,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,249,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,694,1961,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,377,1244,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,568,1546,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,145,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,82,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,259,1244,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,181,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,101,1112,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,403,1589,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,44,1147,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,261,1317,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,545,1902,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,343,1481,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,100,1112,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,27,1031,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,522,1929,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,75,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,107,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,148,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,11,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,362,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,189,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,91,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,546,2364,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,346,1244,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,233,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,592,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,117,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,151,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,574,1350,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,298,1376,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,407,1465,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,725,1996,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,108,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,713,1988,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,602,1848,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,17,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,437,2275,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,35,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,188,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,420,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,55,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,781,2070,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,792,2097,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,54,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,488,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,329,1287,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,328,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,480,1554,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,566,1287,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,479,1554,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,549,1279,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,159,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,154,1112,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,59,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,100,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,308,1023,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,335,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,595,1872,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,98,1350,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,605,1724,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,512,1589,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,305,1384,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,286,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,52,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,322,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,18,1023,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,277,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,200,1406,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,236,1350,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,539,1660,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,134,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,534,1287,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,302,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,128,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
