nr_candidato,nm_candidato,sg_partido,ds_cargo,total_votos,zonas_com_voto,ano
22522,JOSE FERNANDES DE LIRA JUNIOR,PL,Deputado Estadual,97,7,2022
45452,LEILA BEDANI FERREIRA,PSDB,Deputado Estadual,96,7,2022
13330,ALEX SANDRO GOMES,PT,Deputado Estadual,96,7,2022
44744,ADRIANA CRISTINA SGRIGNEIRO NUNES,UNIÃO,Deputado Estadual,95,7,2022
44156,ALINE CARBALLO TEIXEIRA,UNIÃO,Deputado Estadual,94,7,2022
50420,FERNANDO TAVARES ARAÚJO DA SILVA,PSOL,Deputado Estadual,94,7,2022
30331,ANA PAULA MAGALHÃES DA SILVA PETILI,NOVO,Deputado Estadual,93,7,2022
11100,GUILHERME LAZO SOLANO NETO,PP,Deputado Estadual,93,7,2022
22762,JOSE CARLOS FERNANDES,PL,Deputado Estadual,92,7,2022
12222,ANTONIO DA ROCHA MARMO CEZAR,PDT,Deputado Estadual,91,7,2022
30800,RODRIGO BRUNO NAHAS,NOVO,Deputado Estadual,90,7,2022
40789,JOSÉ ANTÔNIO FERREIRA,PSB,Deputado Estadual,89,7,2022
15001,HUGO MOREIRA SANTOS,MDB,Deputado Estadual,88,7,2022
40013,CELSO DA SILVA,PSB,Deputado Estadual,88,7,2022
11212,HELIO JOSÉ DOS SANTOS,PP,Deputado Estadual,88,7,2022
55888,SÔNIA REGINA RODRIGUES MÓDENA,PSD,Deputado Estadual,87,7,2022
10555,VITOR ALEXANDRE RODRIGUES,REPUBLICANOS,Deputado Estadual,87,7,2022
45122,ALESSANDRA VIEIRA DE CAMARGO TELES,PSDB,Deputado Estadual,85,7,2022
35190,REINALDO PEREIRA ZACHARIAS,PMB,Deputado Estadual,85,7,2022
28000,JOSE VINICIUS CAMPOS AITH,PRTB,Deputado Estadual,85,7,2022
20120,OZELITO JOSÉ BENEDITO,PSC,Deputado Estadual,84,7,2022
35931,ELIANA SÃO ROQUE MARTINS,PMB,Deputado Estadual,84,7,2022
50013,ALDENIR DIAS DOS SANTOS,PSOL,Deputado Estadual,84,7,2022
45789,VINICIUS ALMEIDA CAMARINHA,PSDB,Deputado Estadual,83,7,2022
55030,AUGUSTO DOS REIS FERREIRA,PSD,Deputado Estadual,83,7,2022
20147,ANISTALDO LUIZ LOPES DA SILVA,PSC,Deputado Estadual,83,7,2022
13147,MARIANA ROSSETO SANTOS,PT,Deputado Estadual,83,7,2022
45455,ALEXANDRE RIBEIRO MUSTAFA,PSDB,Deputado Estadual,81,7,2022
40112,LEIDE MENGATTI,PSB,Deputado Estadual,80,7,2022
10122,GILSON DE SOUZA,REPUBLICANOS,Deputado Estadual,80,7,2022
45555,PEDRO MOTOITIRO KAWAI,PSDB,Deputado Estadual,79,7,2022
22333,EDNALDO DOS SANTOS PASSOS,PL,Deputado Estadual,78,7,2022
10600,FLEITAS FIDELES MONTEIRO,REPUBLICANOS,Deputado Estadual,78,7,2022
55222,RAUL VICENTINI,PSD,Deputado Estadual,77,7,2022
10321,SEBASTIÃO DOS SANTOS FILHO,REPUBLICANOS,Deputado Estadual,77,7,2022
19299,EDUARDO LIMA DE SOUZA,PODE,Deputado Estadual,77,7,2022
40999,ABDULBASET JAROUR,PSB,Deputado Estadual,76,7,2022
11000,JEFERSON MODESTO SILVA,PP,Deputado Estadual,76,7,2022
45888,ADALBERTO GODOY FREITAS,PSDB,Deputado Estadual,75,7,2022
35099,JOÃO DA CONCEIÇÃO SILVA PAP,PMB,Deputado Estadual,75,7,2022
30333,EDSON TEIXEIRA,NOVO,Deputado Estadual,74,7,2022
29029,NATÁLIA BRAGA COSTA PIMENTA,PCO,Deputado Estadual,74,7,2022
10114,VALDECIR SOUZA DOS SANTOS,REPUBLICANOS,Deputado Estadual,73,7,2022
12600,JUSSARA APARECIDA FERNANDES,PDT,Deputado Estadual,73,7,2022
20100,FELIPE TALVANI SONTINI,PSC,Deputado Estadual,72,7,2022
22290,JUCIANE APARECIDA DA CUNHA,PL,Deputado Estadual,72,7,2022
12212,NEUDES RIBEIRO DE CARVALHO,PDT,Deputado Estadual,71,7,2022
20202,JOHN GOKI KAGE,PSC,Deputado Estadual,71,7,2022
35180,PAULO DE OLIVEIRA ENEAS,PMB,Deputado Estadual,70,7,2022
35000,LAERCIO BENKO LOPES,PMB,Deputado Estadual,69,7,2022
13513,CAROLINA MALAVAZZI GALVÃO,PT,Deputado Estadual,68,7,2022
44400,RAFAEL ELIAS MACHADO PEREIRA ANTUNES,UNIÃO,Deputado Estadual,68,7,2022
22230,ANNE CAROLINE SILVA,PL,Deputado Estadual,68,7,2022
22030,JOÃO CÉSAR DE MORAES,PL,Deputado Estadual,68,7,2022
44456,FERNANDO HENRIQUE CURY,UNIÃO,Deputado Estadual,68,7,2022
11222,SAULO DE OLIVEIRA SOUZA,PP,Deputado Estadual,67,7,2022
77788,HERY WALDIR KATTWINKEL JUNIOR,SOLIDARIEDADE,Deputado Estadual,66,7,2022
15555,FERNANDA MORENO DA SILVA,MDB,Deputado Estadual,65,7,2022
50008,CINTIA VANESSA GOMES,PSOL,Deputado Estadual,65,7,2022
28177,MARCELO LOPES,PRTB,Deputado Estadual,65,7,2022
16100,CRISTIANE BANHOL,PSTU,Deputado Estadual,64,7,2022
30011,MARCOS ANTONIO HOMSI GARCIA,NOVO,Deputado Estadual,63,7,2022
22011,KAREN LIMA VIEIRA,PL,Deputado Estadual,62,7,2022
30100,EMILIO CURY JUNIOR,NOVO,Deputado Estadual,61,7,2022
22338,ROGÉRIO DA SILVA SANTOS,PL,Deputado Estadual,61,7,2022
13100,GARRY DERALUS,PT,Deputado Estadual,61,7,2022
20250,DÁRIO CASSIANO DE SOUZA,PSC,Deputado Estadual,60,7,2022
12121,PAULA MAYARA DARRÔ MARTINS ROCHA FILZEK,PDT,Deputado Estadual,60,7,2022
10055,IARA FRANCISCA DOS SANTOS,REPUBLICANOS,Deputado Estadual,59,7,2022
51000,LUIS CLAUDIO LAPENA BARRETO,PATRIOTA,Deputado Estadual,59,7,2022
15556,ADRIANA VASCONCELLOS VIEIRA DE OLIVEIRA LUIZ,MDB,Deputado Estadual,59,7,2022
51777,CLEBER BROCH,PATRIOTA,Deputado Estadual,59,7,2022
19200,DANIEL DA ROCHA MARTINI,PODE,Deputado Estadual,58,7,2022
22300,RICARDO RIBEIRO PEDROSO,PL,Deputado Estadual,58,7,2022
55022,ANDRÉ LUIZ PREVIATO KODJAOGLANIAN,PSD,Deputado Estadual,58,7,2022
13360,MIRIAM MANETTA ALGARRA,PT,Deputado Estadual,57,7,2022
20333,VALDENIR JOSÉ BITIU,PSC,Deputado Estadual,57,7,2022
22700,EDNE JOSE PIFFER JUNIOR,PL,Deputado Estadual,57,7,2022
12003,MARCO ANTONIO ALVES JORGE,PDT,Deputado Estadual,57,7,2022
10910,ANTÔNIO CARLOS DA SILVA,REPUBLICANOS,Deputado Estadual,57,7,2022
19321,LEONARDO DA SILVA BRIGAGÃO,PODE,Deputado Estadual,57,7,2022
28887,CLAUDINEI VIEIRA SOARES,PRTB,Deputado Estadual,57,7,2022
22330,GIOVANNI BARBIERATTO,PL,Deputado Estadual,56,7,2022
15910,ERNESTO TEIXEIRA DA CUNHA,MDB,Deputado Estadual,56,7,2022
51003,RENATO DE SOUZA OLIVEIRA,PATRIOTA,Deputado Estadual,55,7,2022
20522,RENAN DIAS DA MATA,PSC,Deputado Estadual,55,7,2022
51133,NELSON PEDRO ROJA JUNIOR,PATRIOTA,Deputado Estadual,55,7,2022
12033,ADRIANA GOMES,PDT,Deputado Estadual,55,7,2022
22800,CLODOALDO APARECIDO DE MORAES,PL,Deputado Estadual,54,7,2022
13200,CONSTANTINO CURY NETO,PT,Deputado Estadual,54,7,2022
13789,ROMULO CESAR FERNANDES,PT,Deputado Estadual,54,7,2022
45125,MAURO BRAGATO,PSDB,Deputado Estadual,54,7,2022
12645,LEONARDO LORO MARTINS PINTO,PDT,Deputado Estadual,54,7,2022
10110,ABELARDO WANDERLINO DA COSTA NETO,REPUBLICANOS,Deputado Estadual,54,7,2022
19019,GERSON DIAS PESSOA,PODE,Deputado Estadual,53,7,2022
10500,DOUGLAS ALBERTO SANTOS,REPUBLICANOS,Deputado Estadual,53,7,2022
40500,GRAZIELA COSTA LEITE,PSB,Deputado Estadual,53,7,2022
50321,BRUNA CHAMAS BIONDI,PSOL,Deputado Estadual,52,7,2022
10422,THIAGO ANTONIO BRIGANO,REPUBLICANOS,Deputado Estadual,52,7,2022
65123,PEDRO ANTONIO BIGARDI,PC do B,Deputado Estadual,52,7,2022
18180,BUDGA DEROBY NHAMBIQUARA,REDE,Deputado Estadual,52,7,2022
22001,MONICA BATALHA PRADO,PL,Deputado Estadual,52,7,2022
19001,ATAIDE TERUEL PEREZ,PODE,Deputado Estadual,52,7,2022
77566,JAMIL AKIO ONO,SOLIDARIEDADE,Deputado Estadual,51,7,2022
10511,CLAUDIO MASANOBU TERASAKA,REPUBLICANOS,Deputado Estadual,50,7,2022
12750,GILBERTO JEFFERSON DE BARROS,PDT,Deputado Estadual,50,7,2022
44363,TANIA CRISTINA FRUCHI,UNIÃO,Deputado Estadual,49,7,2022
19456,ADRIANO SANTANA DOS SANTOS,PODE,Deputado Estadual,49,7,2022
15200,CAIO VINICIUS DE MOURA LUZ,MDB,Deputado Estadual,49,7,2022
19021,JOSÉ WALTER FIGUEIREDO SILVA,PODE,Deputado Estadual,49,7,2022
22211,CARLOS AGUIAR DE ANDRADE,PL,Deputado Estadual,49,7,2022
13713,ROMULO ORNELAS DE OLIVEIRA,PT,Deputado Estadual,49,7,2022
19900,MARCOS PAULO TAVARES FURLAN,PODE,Deputado Estadual,48,7,2022
15990,ROMAR WILLIAM CULLEN DELLAPIAZZA,MDB,Deputado Estadual,48,7,2022
11123,AUDREY KLEYS CABRAL DE OLIVEIRA DINAU,PP,Deputado Estadual,48,7,2022
22390,JULIANO DA SILVA MELO,PL,Deputado Estadual,47,7,2022
55456,EFANEU NOLASCO GODINHO,PSD,Deputado Estadual,47,7,2022
45114,MARIA LUCIA CARDOSO PINTO AMARY,PSDB,Deputado Estadual,47,7,2022
13444,EDNA DA SILVA DELLA NINA,PT,Deputado Estadual,46,7,2022
35305,LUIS CARLOS FABIANI,PMB,Deputado Estadual,46,7,2022
45151,JOSÉ BERNARDO ORTIZ MONTEIRO JÚNIOR,PSDB,Deputado Estadual,46,7,2022
20200,WELINGTON APARECIDO ALFREDO,PSC,Deputado Estadual,46,7,2022
11334,RODRIGO DE PAULA RUIS,PP,Deputado Estadual,46,7,2022
15315,ADEMIR MARTINS BOAVENTURA,MDB,Deputado Estadual,46,7,2022
15222,FERNANDO MARTINS DOS SANTOS,MDB,Deputado Estadual,46,7,2022
10900,MARCOS VINÍCIO BILANCIERI,REPUBLICANOS,Deputado Estadual,45,7,2022
12456,RAI SAYLON DE PAULA RIBEIRO,PDT,Deputado Estadual,45,7,2022
15345,MARCELO COSTA DEL BOSCO AMARAL,MDB,Deputado Estadual,44,7,2022
15770,CINTIA ROBERTA SILVA RODRIGUES,MDB,Deputado Estadual,44,7,2022
45111,MACIEL DOS SANTOS ROCHA,PSDB,Deputado Estadual,44,7,2022
55522,CLAUDIO CESAR SILVA APOLINARIO,PSD,Deputado Estadual,44,7,2022
50111,DANILO PRISEAJNIUC BIFONE,PSOL,Deputado Estadual,44,7,2022
20057,WAGNER DE AVILA RIBEIRO,PSC,Deputado Estadual,43,7,2022
10010,VANESSA GALLONI CARRERA,REPUBLICANOS,Deputado Estadual,43,7,2022
13127,BRUNO RAMOS DA SILVA,PT,Deputado Estadual,43,7,2022
50010,ÉRIKA FERNANDA CÂNDIDO,PSOL,Deputado Estadual,43,7,2022
50650,ANTONIO BIAGIO VESPOLI,PSOL,Deputado Estadual,43,7,2022
20700,THIAGO RODRIGO ROCHITI,PSC,Deputado Estadual,43,7,2022
30007,DIOGO DE FREITAS VALEIRO GARCIA,NOVO,Deputado Estadual,42,7,2022
10070,WALTER PEREIRA FERREIRA,REPUBLICANOS,Deputado Estadual,42,7,2022
40133,JOÃO CARLOS CARAMEZ,PSB,Deputado Estadual,42,7,2022
30005,TAIS ALEXANDRE ZUZA CUSTÓDIO,NOVO,Deputado Estadual,41,7,2022
15144,EVERSON MARCOS DE OLIVEIRA,MDB,Deputado Estadual,41,7,2022
30700,LUCAS ROMERO DA SILVA,NOVO,Deputado Estadual,41,7,2022
11888,DANIELA DE OLIVEIRA SOUZA SOUTO,PP,Deputado Estadual,40,7,2022
44500,CARLOS LOTHAR KAUTZA,UNIÃO,Deputado Estadual,40,7,2022
18013,ANTONIO CARLOS MUNHOZ,REDE,Deputado Estadual,40,7,2022
30303,DANIELLI CRISTIAN CARDOSO RÔA,NOVO,Deputado Estadual,40,7,2022
22556,CARLOS EDUARDO THOMAZ PEDROSO,PL,Deputado Estadual,40,7,2022
20022,LUIS DONIZETTI VAZ JUNIOR,PSC,Deputado Estadual,40,7,2022
22002,REGIS LEANDRO YASUMURA,PL,Deputado Estadual,39,7,2022
11611,ADRIANA APARECIDA FELIX,PP,Deputado Estadual,39,7,2022
44300,GILBERTO DANIEL JUNIOR,UNIÃO,Deputado Estadual,39,7,2022
45454,RENATO PUPO DE PAULA,PSDB,Deputado Estadual,39,7,2022
13301,ROMILDO ANTONIO DA SILVA,PT,Deputado Estadual,39,7,2022
11120,DANIEL JOSÉ MILLER DE AZEVEDO,PP,Deputado Estadual,39,7,2022
30015,CAROLINA ZANIRATO BUZONI,NOVO,Deputado Estadual,38,7,2022
30999,ANDRÉ LUIZ NAVARRO GARCIA MANZANO,NOVO,Deputado Estadual,38,7,2022
35083,EDVAN LIMA BARBOSA,PMB,Deputado Estadual,38,7,2022
19252,FÁBIO FARIAS DE SÁ,PODE,Deputado Estadual,37,7,2022
30321,VALMARA CRISTINA DE PAULA CAMARGO,NOVO,Deputado Estadual,37,7,2022
50400,PRISCILLA BERNARDES AIRES PEDROSA,PSOL,Deputado Estadual,37,7,2022
45019,ISABEL CRISTINA DA SILVA MARCELINO VIEIRA,PSDB,Deputado Estadual,37,7,2022
19133,TATIANA DE FREITAS SIVIERO,PODE,Deputado Estadual,37,7,2022
51447,CARLOS ALBERTO FABRINI,PATRIOTA,Deputado Estadual,37,7,2022
50001,CLAUDIA APARECIDA DE MELLO MONTANARI,PSOL,Deputado Estadual,37,7,2022
50012,JÉSSICA MARQUES RIBEIRO,PSOL,Deputado Estadual,37,7,2022
15333,ALLINY FERNANDA SARTORI PADALINO ROGÉRIO,MDB,Deputado Estadual,37,7,2022
15123,OCIMAR DONIZETI LEO OLIVEIRA,MDB,Deputado Estadual,37,7,2022
55077,LAURA HIROMI KAMIA,PSD,Deputado Estadual,36,7,2022
10001,RALFI RAFAEL DA SILVA,REPUBLICANOS,Deputado Estadual,36,7,2022
65010,MARCOS JESUS DOS SANTOS,PC do B,Deputado Estadual,36,7,2022
45240,VANDERLEI BORGES DE CARVALHO,PSDB,Deputado Estadual,36,7,2022
22600,UBIRATAN SILVEIRA GARCIA,PL,Deputado Estadual,36,7,2022
51010,OSVALDO DA SILVA LOBEIRO MACHADO,PATRIOTA,Deputado Estadual,35,7,2022
15158,ANDRÉA DE PAULA SANTOS,MDB,Deputado Estadual,35,7,2022
40211,VALDOMIRO LOPES DA SILVA JUNIOR,PSB,Deputado Estadual,35,7,2022
13650,MARCELO RIBEIRO DA SILVA,PT,Deputado Estadual,35,7,2022
19190,MAURO MARQUES DAS NEVES,PODE,Deputado Estadual,35,7,2022
22373,ALESSANDRA ALMEIDA PEREIRA,PL,Deputado Estadual,35,7,2022
18123,EMERSON MARCIO VITALINO,REDE,Deputado Estadual,34,7,2022
50033,REGINA CÉLIA GONÇALVES DOS SANTOS,PSOL,Deputado Estadual,34,7,2022
20150,NILSON PEREIRA DUARTE,PSC,Deputado Estadual,34,7,2022
55699,PAULO ALVES CORRÊA JUNIOR,PSD,Deputado Estadual,34,7,2022
30330,SILVIA BARNABE,NOVO,Deputado Estadual,33,7,2022
22225,JOSE CARLOS FERREIRA VILELA,PL,Deputado Estadual,33,7,2022
45780,MARCOS ANTONIO ZERBINI,PSDB,Deputado Estadual,33,7,2022
15999,CÁSSIO DE CASTRO NAVARRO,MDB,Deputado Estadual,33,7,2022
10980,PAULO AUGUSTO LEITE MOTOOKA,REPUBLICANOS,Deputado Estadual,33,7,2022
13003,DOUGLAS MARTINS DE SOUZA,PT,Deputado Estadual,33,7,2022
10605,CLAUDIA SILVIA MACHADO DA SILVA,REPUBLICANOS,Deputado Estadual,33,7,2022
12990,ALESSANDRO FAUSTINO MARTINS,PDT,Deputado Estadual,33,7,2022
28328,GIANE DA SILVA FERREIRA,PRTB,Deputado Estadual,33,7,2022
44440,JUAREZ PEREIRA DA SILVA,UNIÃO,Deputado Estadual,33,7,2022
19011,JOBERT ALEXANDRINO,PODE,Deputado Estadual,32,7,2022
22789,DANIEL ROSSI,PL,Deputado Estadual,32,7,2022
18018,MARIANA DUARTE GARCIA DE LACERDA,REDE,Deputado Estadual,32,7,2022
35482,SUELI GUETE AGUIAR,PMB,Deputado Estadual,32,7,2022
22047,VICENTE PAULA RIBEIRO,PL,Deputado Estadual,32,7,2022
11445,ARNALDO JOSE MARÍA CANCELA,PP,Deputado Estadual,32,7,2022
15220,PHILIPE DE PAULA DA SILVA,MDB,Deputado Estadual,32,7,2022
40888,CYNTHIA MICHELS,PSB,Deputado Estadual,32,7,2022
12100,ALEXSANDRA OLIVEIRA BEZERRA,PDT,Deputado Estadual,31,7,2022
13600,MARLY GOMES CALDAS,PT,Deputado Estadual,31,7,2022
20678,MARCOS APARECIDO BARROS DE LIMA,PSC,Deputado Estadual,31,7,2022
65789,RENÉ VICENTE DOS SANTOS,PC do B,Deputado Estadual,31,7,2022
12720,RAFAEL TURRINI PURGATO,PDT,Deputado Estadual,31,7,2022
13258,ESTELA ALEXANDRE ALMAGRO,PT,Deputado Estadual,31,7,2022
28700,RICARDO AZEVEDO DA SILVA,PRTB,Deputado Estadual,30,7,2022
19123,MARCIO PASCHOAL GIUDICIO,PODE,Deputado Estadual,30,7,2022
19992,DANIEL ARAUJO NEVES SANTIAGO LIMA,PODE,Deputado Estadual,30,7,2022
28290,LUIS HENRIQUE USAI,PRTB,Deputado Estadual,30,7,2022
45745,MARCO AURÉLIO GOMES DOS SANTOS,PSDB,Deputado Estadual,30,7,2022
22045,VIVIANE ROBERTA MATIOLI,PL,Deputado Estadual,30,7,2022
44321,RAFAELA KOBAL FERNANDES DE CARVALHO,UNIÃO,Deputado Estadual,30,7,2022
13888,FRANCISCA NILMAR ARRAES MANOEL,PT,Deputado Estadual,30,7,2022
12126,ELISANGELA RODRIGUES DE SOUSA,PDT,Deputado Estadual,30,7,2022
22181,HUGO PEREIRA DE CASTRO,PL,Deputado Estadual,30,7,2022
28056,THIAGO FELIPE NEVES,PRTB,Deputado Estadual,29,7,2022
19099,SILVIA MIRANDA NAGATA,PODE,Deputado Estadual,29,7,2022
19015,MARCOS ESCAMES FÉLIX DA SILVA,PODE,Deputado Estadual,29,7,2022
22070,MARIA DE FÁTIMA ALVES BARBOSA,PL,Deputado Estadual,29,7,2022
44018,DEOMERCE DE SOUZA DAMASCENO,UNIÃO,Deputado Estadual,29,7,2022
40069,COSMO DAMIÃO FREITAS CID,PSB,Deputado Estadual,29,7,2022
50180,THALITA DE ALMEIDA TAVARES,PSOL,Deputado Estadual,29,7,2022
22244,THIAGO SANTOS ALVES DE SOUSA,PL,Deputado Estadual,29,7,2022
51132,FRANCISLEY ILDECIR RODRIGUES,PATRIOTA,Deputado Estadual,29,7,2022
15914,TARSO LUIZ FURTADO GOUVEIA,MDB,Deputado Estadual,29,7,2022
13545,APARECIDA DA GRAÇA CARLOS,PT,Deputado Estadual,29,7,2022
12333,PAULO ALEXANDRE ZEMUNER MASCARO,PDT,Deputado Estadual,28,7,2022
40004,ALBERTO ADRIANO DE JESUS,PSB,Deputado Estadual,28,7,2022
12013,DANIELLE MARINHO RABELO,PDT,Deputado Estadual,28,7,2022
45617,ANDRE LUIS ANCHÃO BRAGA,PSDB,Deputado Estadual,28,7,2022
12012,DANIELA APARECIDA RODRIGUEIRO,PDT,Deputado Estadual,28,7,2022
15023,SUENIRA TEIXEIRA PINTO,MDB,Deputado Estadual,28,7,2022
20222,ROSIRENE DE JESUS SANTOS,PSC,Deputado Estadual,28,7,2022
11193,WALKER ISAAC DE SOUSA,PP,Deputado Estadual,28,7,2022
28008,EMERSON ZOCCHI,PRTB,Deputado Estadual,28,7,2022
19153,JOSELITO DE SOUSA LIMA,PODE,Deputado Estadual,28,7,2022
50123,RICARDO ALVAREZ,PSOL,Deputado Estadual,27,7,2022
11660,RENATO DE OLIVEIRA ZUCOLOTO,PP,Deputado Estadual,27,7,2022
44014,MYRIAN RAVANELLI SCANDAR KARAM,UNIÃO,Deputado Estadual,27,7,2022
12500,FERNANDO PEREIRA SIRCHIA JUNIOR,PDT,Deputado Estadual,27,7,2022
44944,RUBENS LOBATO PINHEIRO NETO,UNIÃO,Deputado Estadual,27,7,2022
19209,FÁBIO ANDRÉ CAPUTO FERRACINI,PODE,Deputado Estadual,27,7,2022
77123,VANDERLEY CAVALCANTE DA SILVA,SOLIDARIEDADE,Deputado Estadual,27,7,2022
10220,MARCO AURELIO MOREIRA ROQUE,REPUBLICANOS,Deputado Estadual,27,7,2022
15040,LUIZ CARLOS DE PAULA,MDB,Deputado Estadual,27,7,2022
10102,RUBI CRUSE,REPUBLICANOS,Deputado Estadual,26,7,2022
23455,VALMIR ROSA,CIDADANIA,Deputado Estadual,26,7,2022
15800,SANDRA REGINA VIEIRA,MDB,Deputado Estadual,26,7,2022
15522,DANIEL GIROTTO,MDB,Deputado Estadual,26,7,2022
28022,PAULO ROBERTO DIAS PEREIRA,PRTB,Deputado Estadual,26,7,2022
15051,LEONARDO FRANCISCO SAMPAIO DE SOUZA FILHO,MDB,Deputado Estadual,26,7,2022
40008,LUIZ JOSÉ TEGAMI,PSB,Deputado Estadual,26,7,2022
10022,EDSON ANTONIO DE SOUZA,REPUBLICANOS,Deputado Estadual,26,7,2022
45445,JOSÉ CARLOS CARRASCOSA DOS SANTOS,PSDB,Deputado Estadual,26,7,2022
30077,CAROLINE STAFOKER DA SILVA,NOVO,Deputado Estadual,26,7,2022
10101,EDISON LOURENÇO RICCOMI,REPUBLICANOS,Deputado Estadual,26,7,2022
50555,RAMON FERNANDES FAUSTINO,PSOL,Deputado Estadual,25,7,2022
12120,JOÃO VICTOR MATTA DIAS FERREIRA,PDT,Deputado Estadual,25,7,2022
77002,VALDINEIA MEIRA MOTA,SOLIDARIEDADE,Deputado Estadual,25,7,2022
40404,CAMILA TAPIA ROJAS SEGATO,PSB,Deputado Estadual,25,7,2022
15456,JOSÉ AGRIPINO DA SILVA,MDB,Deputado Estadual,25,7,2022
13777,ALMIR ROGERIO DA SILVA,PT,Deputado Estadual,25,7,2022
10300,RODRIGO FERNANDO NOVELLI,REPUBLICANOS,Deputado Estadual,25,7,2022
20400,MOACIR COVA,PSC,Deputado Estadual,25,7,2022
50150,MARIA APARECIDA AIRES DA SILVA,PSOL,Deputado Estadual,25,7,2022
30010,ANDRÉ NALEPA ABBUD,NOVO,Deputado Estadual,25,7,2022
51190,RUBENS CLÁUDIO SIQUEIRA NERI,PATRIOTA,Deputado Estadual,25,7,2022
40333,RAFAEL ZAMPRONIO DA SILVEIRA,PSB,Deputado Estadual,24,7,2022
40150,EDUARDO NASCIMENTO,PSB,Deputado Estadual,24,7,2022
77000,ÁTILA CESAR MONTEIRO JACOMUSSI,SOLIDARIEDADE,Deputado Estadual,24,7,2022
19762,FABIO DUARTE,PODE,Deputado Estadual,24,7,2022
11122,WILSON JOAQUIM DA SILVA,PP,Deputado Estadual,24,7,2022
23510,CARLOS AUGUSTO ABRANCHES,CIDADANIA,Deputado Estadual,24,7,2022
55654,JUVENIL DE ALMEIDA SILVERIO,PSD,Deputado Estadual,24,7,2022
20456,JÚLIO CESAR FUZARI,PSC,Deputado Estadual,24,7,2022
20010,CAIO ALEXANDRE GOMES DA SILVA,PSC,Deputado Estadual,24,7,2022
50050,INÊS PAZ,PSOL,Deputado Estadual,24,7,2022
43433,RICARDO JOSÉ LEMES,PV,Deputado Estadual,23,7,2022
20220,LIDIA FREITAS DO NASCIMENTO,PSC,Deputado Estadual,23,7,2022
50800,JUVENIL BATISTA LOPES,PSOL,Deputado Estadual,23,7,2022
51150,ODAIR DE MOURA E SILVA,PATRIOTA,Deputado Estadual,23,7,2022
19987,QUELEN HELOISA DOS SANTOS VANDERLEI,PODE,Deputado Estadual,23,7,2022
44110,HELIO VIEIRA MALHEIROS JUNIOR,UNIÃO,Deputado Estadual,23,7,2022
44544,MAURICIO MENNA BARRETO GASPARINI,UNIÃO,Deputado Estadual,23,7,2022
28999,PEDRO IGOR RIBEIRO RAMOS,PRTB,Deputado Estadual,23,7,2022
45450,ADRIANO BEDORE,PSDB,Deputado Estadual,23,7,2022
19714,CARLOS EDUARDO NOBREGA,PODE,Deputado Estadual,23,7,2022
45012,EDGARD TAKASHI SASAKI,PSDB,Deputado Estadual,23,7,2022
30018,BRUNO TIAGO DA SILVA BRANDINO,NOVO,Deputado Estadual,23,7,2022
44600,MARCOS FERNANDO PORTELLA FONTES,UNIÃO,Deputado Estadual,23,7,2022
51300,ZELINDA DRAGO,PATRIOTA,Deputado Estadual,23,7,2022
15022,ANGELA OROSCO DE MELO,MDB,Deputado Estadual,23,7,2022
11900,KLEBER FERREIRA MARUXO,PP,Deputado Estadual,22,7,2022
50007,JASPE LOPES BASTOS,PSOL,Deputado Estadual,22,7,2022
43444,ROMILDO DE PINHO CAMPELLO,PV,Deputado Estadual,22,7,2022
22677,ANDERSON FABIANO PUPO FERNANDES,PL,Deputado Estadual,22,7,2022
28023,WELLITON BEZERRA DA SILVA,PRTB,Deputado Estadual,22,7,2022
50200,AILTON AMARAL DOS SANTOS,PSOL,Deputado Estadual,22,7,2022
13877,JANETE ROCHA PIETÁ,PT,Deputado Estadual,22,7,2022
11444,TIAGO BAUAB BEDANI,PP,Deputado Estadual,22,7,2022
19719,ALESSANDRA CRISTIANE SOARES GARCIA ALGARIN,PODE,Deputado Estadual,22,7,2022
44200,RENATO DA SILVA GOIS,UNIÃO,Deputado Estadual,21,7,2022
13696,CHRISTIANE GRACE GUIMARÃES DA SILVA,PT,Deputado Estadual,21,7,2022
18100,RAFAEL CASTRO KOCIAN,REDE,Deputado Estadual,21,7,2022
20021,LUCIA DE FATIMA SILVA ROSIM,PSC,Deputado Estadual,21,7,2022
50222,SUZETE CHAFFIN,PSOL,Deputado Estadual,21,7,2022
51333,ANA PAULA CARVALHO BEATHALTER,PATRIOTA,Deputado Estadual,21,7,2022
40120,GABRIEL BELÉM DOS SANTOS,PSB,Deputado Estadual,21,7,2022
12300,ANTONIO CARLOS TRIGO,PDT,Deputado Estadual,21,7,2022
12112,FERNANDO DOS SANTOS MOURA,PDT,Deputado Estadual,21,7,2022
45500,DÉBORA MARCONDES SILVA FERRARESI,PSDB,Deputado Estadual,21,7,2022
45100,CARLOS ALESSANDRO FRANCO BORRO DE MATOS,PSDB,Deputado Estadual,21,7,2022
35735,ABEL FELIX CAMPOS NETO,PMB,Deputado Estadual,20,7,2022
30001,LEONE LUIZ DE FARIA JUNIOR,NOVO,Deputado Estadual,20,7,2022
55999,SILVIA ELIANA PALMA,PSD,Deputado Estadual,20,7,2022
10193,ADEMAR FRANCISCO MARTINS NETO,REPUBLICANOS,Deputado Estadual,20,7,2022
35016,EDUARDO JOSE CORNELIO DE OLIVEIRA,PMB,Deputado Estadual,20,7,2022
21001,MICHEL LEITE VIANA,PCB,Deputado Estadual,20,7,2022
