nr_candidato,nm_candidato,sg_partido,ds_cargo,total_votos,zonas_com_voto,ano
28073,DANIELA CORREA SANTOS,PRTB,Deputado Estadual,6,7,2018
18444,EDMILSON JOSÉ DE CARVALHO,REDE,Deputado Estadual,6,7,2018
43543,ANTONIO FERNANDES FERRARI,PV,Deputado Estadual,6,7,2018
18007,GEORGIANA SOARES PIRES,REDE,Deputado Estadual,6,7,2018
51017,SOLANGE DEVIETRO,PATRI,Deputado Estadual,6,7,2018
18222,ROSELEI APARECIDO FRANÇOSO,REDE,Deputado Estadual,6,7,2018
18182,MARLI CONCEIÇÃO DA SILVA,REDE,Deputado Estadual,6,7,2018
51851,ERICA NASCIMENTO SILVA,PATRI,Deputado Estadual,6,7,2018
51057,GRAZIELE CRISTINA LUCATO,PATRI,Deputado Estadual,6,7,2018
51020,ALEXANDRE FERREIRA DE SOUSA,PATRI,Deputado Estadual,6,7,2018
13678,ROSA MARIA CHIQUETTO,PT,Deputado Estadual,6,7,2018
35010,SIRA DA SILVA,PMB,Deputado Estadual,6,7,2018
19900,MARIA ALMEIDA DANTAS,PODE,Deputado Estadual,6,7,2018
70654,GUNTHER SCHWEITZER,AVANTE,Deputado Estadual,6,7,2018
70234,FÁBIO SILVA MOREIRA,AVANTE,Deputado Estadual,6,7,2018
15010,LUIZ FERNANDO RICCETTO,MDB,Deputado Estadual,6,7,2018
13565,MARIA DA PENHA SOUZA,PT,Deputado Estadual,6,7,2018
13192,ANTONIO ROBERTO DE SOUZA,PT,Deputado Estadual,6,7,2018
19975,EMMERSON DE CAMARGO,PODE,Deputado Estadual,6,7,2018
28900,WAGNERIANO DE LIMA MOREIRA,PRTB,Deputado Estadual,6,7,2018
16200,NILSON FERREIRA LEITE,PSTU,Deputado Estadual,6,7,2018
31011,ALEX DEIVE LOPES SOARES,PHS,Deputado Estadual,6,7,2018
70070,EDSON NASCIMENTO DE OLIVEIRA,AVANTE,Deputado Estadual,6,7,2018
65787,NINA RODRIGUES VIEIRA,PC do B,Deputado Estadual,6,7,2018
18881,VALERIA APARECIDA DE OLIVEIRA REI,REDE,Deputado Estadual,6,7,2018
51779,CHALANA MACHADO DOS SANTOS,PATRI,Deputado Estadual,6,7,2018
28028,ISABELLA SANCHES DE SOUSA TREVISANI,PRTB,Deputado Estadual,6,7,2018
43432,MARIA BEZERRA DE MENEZES SCORZA,PV,Deputado Estadual,6,7,2018
31303,FELIPE ANDRE CANUTO GOMES,PHS,Deputado Estadual,6,7,2018
33193,MARCIO DONIZETE CRUZ SILVA,PMN,Deputado Estadual,6,7,2018
22300,GUILHERME PIAI SILVA FILIZZOLA,PR,Deputado Estadual,6,7,2018
77690,ALEXANDRE MARTINS RICCI,SOLIDARIEDADE,Deputado Estadual,6,7,2018
22065,FABIO ELY RAMOS,PR,Deputado Estadual,6,7,2018
90111,ANTONIO RODRIGUES DE SOUSA,PROS,Deputado Estadual,6,7,2018
23423,JULIO CESAR FUZARI,PPS,Deputado Estadual,6,7,2018
77999,DENIZE JUNQUEIRA DE LIMA,SOLIDARIEDADE,Deputado Estadual,6,7,2018
22622,EDNEI APARECIDO VALENCIO,PR,Deputado Estadual,6,7,2018
22567,RÚBSON SILVA RIOS,PR,Deputado Estadual,6,7,2018
31977,LUIZ JACINTO NEPOMUCENO NETO,PHS,Deputado Estadual,6,7,2018
33900,MARIA ERIVANDA CAVALCANTE ARAÚJO,PMN,Deputado Estadual,6,7,2018
55678,FABIO FERNANDO DOS REIS SILVA,PSD,Deputado Estadual,6,7,2018
51085,MARINALVA CONCEIÇÃO SANTOS,PATRI,Deputado Estadual,6,7,2018
65651,FLAVIO MONTESINOS GODOI,PC do B,Deputado Estadual,6,7,2018
15236,ELAINE SILVEIRA NEVES,MDB,Deputado Estadual,6,7,2018
51001,MOESIO ALVES CORREIA,PATRI,Deputado Estadual,6,7,2018
43300,LUANA LACERDA DE ALMEIDA,PV,Deputado Estadual,5,7,2018
31222,WALDIR FRANCISCO LIMA,PHS,Deputado Estadual,5,7,2018
90687,RUTH MARCELINA CAETANO UGUCIONE,PROS,Deputado Estadual,5,7,2018
90444,VIRGINIA DE JESUS GONZALEZ,PROS,Deputado Estadual,5,7,2018
31444,FERNANDO BITENCOURT,PHS,Deputado Estadual,5,7,2018
17074,RODRIGO JENSON DE OLIVEIRA,PSL,Deputado Estadual,5,7,2018
17033,PAULO ROBERTO DIAS PEREIRA,PSL,Deputado Estadual,5,7,2018
51111,ZELINDIANOR OLIVEIRA DE SOUZA,PATRI,Deputado Estadual,5,7,2018
51343,ODAIR BENTO FILHO,PATRI,Deputado Estadual,5,7,2018
18077,RODRIGO PEREIRA DA SILVA,REDE,Deputado Estadual,5,7,2018
28038,HELIO SANTIAGO DOS SANTOS,PRTB,Deputado Estadual,5,7,2018
50787,EDUARDO VICENTE DA FONSECA,PSOL,Deputado Estadual,5,7,2018
44118,LUIZ FERNANDES,PRP,Deputado Estadual,5,7,2018
16316,IVANCI VIEIRA DOS SANTOS,PSTU,Deputado Estadual,5,7,2018
50666,MARCIA FREIRE DE MATTOS RUBIANO,PSOL,Deputado Estadual,5,7,2018
19222,EDUARDO VALENTIM FERNANDES PEREIRA,PODE,Deputado Estadual,5,7,2018
19070,RENALDO CARDOSO DE REZENDE,PODE,Deputado Estadual,5,7,2018
90890,JEFFERSON RIPI DA SILVA,PROS,Deputado Estadual,5,7,2018
43199,LILIAN CRISTINA DOS SANTOS FARIA,PV,Deputado Estadual,5,7,2018
18765,ROBERTA ROCHA GOMES ALBUQUERQUE,REDE,Deputado Estadual,5,7,2018
18456,ANDRÉ RICARDO DE SOUZA,REDE,Deputado Estadual,5,7,2018
28700,ROSANGELA VICENTE MOTTA,PRTB,Deputado Estadual,5,7,2018
17029,MORENO FELIX CORDEIRO,PSL,Deputado Estadual,5,7,2018
70033,ANTONIO FLAVIO ALMEIDA DE OLIVEIRA,AVANTE,Deputado Estadual,5,7,2018
65655,MARCEL FERRAZ CAMILO,PC do B,Deputado Estadual,5,7,2018
16016,MARISA DOS SANTOS MENDES,PSTU,Deputado Estadual,5,7,2018
65650,HENRIQUE DOMINGUES,PC do B,Deputado Estadual,5,7,2018
90188,LEANDRO LEME CAMARGO,PROS,Deputado Estadual,5,7,2018
77890,JOSE DE AMORIM OLIVEIRA,SOLIDARIEDADE,Deputado Estadual,5,7,2018
35017,TALALE MICHEL CHEDID FILHO,PMB,Deputado Estadual,5,7,2018
44500,ROGERIO GOMES DO NASCIMENTO,PRP,Deputado Estadual,5,7,2018
23300,JULIO ALEXANDRE SBIZERA COSTA,PPS,Deputado Estadual,5,7,2018
10012,ONANCIARA RODRIGUES FERNANDEZ,PRB,Deputado Estadual,5,7,2018
20629,ELISABETE NATALI ALVARENGA,PSC,Deputado Estadual,5,7,2018
13578,EDILEIDI CANETE RAMOS,PT,Deputado Estadual,5,7,2018
33456,REGINALDO VIANA GOMES,PMN,Deputado Estadual,5,7,2018
13890,EDSON PEREIRA CAMPOS,PT,Deputado Estadual,5,7,2018
15007,JOÃO ALBERTO CORRÊA,MDB,Deputado Estadual,5,7,2018
70389,CLAUDIO GOMES DE ARAUJO JUNIOR,AVANTE,Deputado Estadual,5,7,2018
50039,RODRIGO DA SILVA,PSOL,Deputado Estadual,5,7,2018
70002,VALDECIRO MAIA DOS SANTOS,AVANTE,Deputado Estadual,5,7,2018
50040,DORIVAL BORELLI FILHO,PSOL,Deputado Estadual,5,7,2018
25014,SEVERINO BEZERRA DE ANDRADE,DEM,Deputado Estadual,5,7,2018
50090,FRANCISCO GILBERTO DA SILVA,PSOL,Deputado Estadual,5,7,2018
22580,ISA DE SOUSA MASCARENHAS,PR,Deputado Estadual,5,7,2018
12424,MAHAYANA TACCARI,PDT,Deputado Estadual,5,7,2018
25222,ROQUE LEVI SANTOS TAVARES,DEM,Deputado Estadual,4,7,2018
90888,WALDIR JOSE SCHIAVON JUNIOR,PROS,Deputado Estadual,4,7,2018
90018,PEDRO APARECIDO TONETTI,PROS,Deputado Estadual,4,7,2018
90024,BRAZ ANASTACIO DA SILVA,PROS,Deputado Estadual,4,7,2018
90044,REGIANE MARA VEIGA ALONSO,PROS,Deputado Estadual,4,7,2018
27133,GICILENE DE LIMA MATUZAKI,DC,Deputado Estadual,4,7,2018
44610,DANUBIA CRISTINA GOMES ALVES,PRP,Deputado Estadual,4,7,2018
90090,VALDENICE ANCELMO SOARES,PROS,Deputado Estadual,4,7,2018
22299,PATRICIA BAPTISTELLA,PR,Deputado Estadual,4,7,2018
31550,TALITHA CICILINI GARAVATI,PHS,Deputado Estadual,4,7,2018
31113,LETIVAN RODRIGUES DE CARVALHO,PHS,Deputado Estadual,4,7,2018
31650,WILLIAM SEITI SASHIDA,PHS,Deputado Estadual,4,7,2018
31999,DANIELA HELENICE DANELUZZI SUTTO,PHS,Deputado Estadual,4,7,2018
65789,MICHEL RAMIRO CARNEIRO,PC do B,Deputado Estadual,4,7,2018
35135,SIMONE APARECIDA DE SOUZA SOARES,PMB,Deputado Estadual,4,7,2018
35055,SANDRO HENRIQUE DE CARVALHO COELHO,PMB,Deputado Estadual,4,7,2018
20120,EDVALDO DE OLIVEIRA PAULA,PSC,Deputado Estadual,4,7,2018
31004,ANDRÉ LUIZ COUTINHO DE SOUZA,PHS,Deputado Estadual,4,7,2018
33645,GLADISON DAVID NEIVA DIAS,PMN,Deputado Estadual,4,7,2018
77063,MARIA LUISA FRANCO DE GODOY,SOLIDARIEDADE,Deputado Estadual,4,7,2018
15009,GILBERTO FRANCISCO DE AQUINO,MDB,Deputado Estadual,4,7,2018
33848,OSCAR DE MATTOS,PMN,Deputado Estadual,4,7,2018
13644,RENATO BISPO CAROBA,PT,Deputado Estadual,4,7,2018
33464,DENIVIA ROSA DOS SANTOS OLIVEIRA,PMN,Deputado Estadual,4,7,2018
77400,GLEYSON FARNEY LIMA DIAS,SOLIDARIEDADE,Deputado Estadual,4,7,2018
44425,ELISABETH APARECIDA RODRIGUES DOS SANTOS,PRP,Deputado Estadual,4,7,2018
22024,SIMONE CARDOSO DE OLIVEIRA,PR,Deputado Estadual,4,7,2018
20888,PAULO EDUARDO TEMPLE DELGADO,PSC,Deputado Estadual,4,7,2018
19919,DANIEL CARVALHO MACHADO,PODE,Deputado Estadual,4,7,2018
77250,ARACI DE OLIVEIRA,SOLIDARIEDADE,Deputado Estadual,4,7,2018
13587,DEUSDETE ALVES DE ASSUNÇÃO,PT,Deputado Estadual,4,7,2018
13410,MARLEIDE SOARES DA SILVA,PT,Deputado Estadual,4,7,2018
33090,JOSÉ EDUARDO DE OLIVEIRA,PMN,Deputado Estadual,4,7,2018
33001,JOSÉ MILTON RUIZ LOPES,PMN,Deputado Estadual,4,7,2018
15556,VALÉRIA BENTO,MDB,Deputado Estadual,4,7,2018
15077,KELLY VESCO MOZZONE,MDB,Deputado Estadual,4,7,2018
70170,RICARDO DA SILVA SAIBRO,AVANTE,Deputado Estadual,4,7,2018
15678,MARIA DAS GRAÇAS DOS SANTOS,MDB,Deputado Estadual,4,7,2018
16002,ANDRESSA CHAVES DA SILVA,PSTU,Deputado Estadual,4,7,2018
70117,VALTER CORRÊA JUNIOR,AVANTE,Deputado Estadual,4,7,2018
65659,KEITH CRISTINE HORTA,PC do B,Deputado Estadual,4,7,2018
19300,LILIAN FERREIRA,PODE,Deputado Estadual,4,7,2018
50881,DANIEL BELARMINO,PSOL,Deputado Estadual,4,7,2018
16111,CARLOS AUGUSTO DO NASCIMENTO LEAL,PSTU,Deputado Estadual,4,7,2018
36333,PAULO FRANCISCO ALVARENGA BARBOSA,PTC,Deputado Estadual,4,7,2018
65022,GENI SALDANHA DOS SANTOS SILVA,PC do B,Deputado Estadual,4,7,2018
55955,PATRICIA DOS REIS TRAVASSOS,PSD,Deputado Estadual,4,7,2018
55677,PAULO LUIS SANTOS,PSD,Deputado Estadual,4,7,2018
65300,GERALDO MAGELA DA CRUZ,PC do B,Deputado Estadual,4,7,2018
51008,ROBERTO CARLOS DE SANTI,PATRI,Deputado Estadual,4,7,2018
51033,ANDRE RAPHAEL BUION MARQUES,PATRI,Deputado Estadual,4,7,2018
44040,WILLIAM ALBERTO DE ANDRADE,PRP,Deputado Estadual,4,7,2018
44043,JOSE VERGILIO REIS,PRP,Deputado Estadual,4,7,2018
65213,NILSON JOSE GARRIDO,PC do B,Deputado Estadual,4,7,2018
65333,RODRIGO FIRMINO ROMÃO,PC do B,Deputado Estadual,4,7,2018
65653,JEFFERSON FISCHER DA ROCHA,PC do B,Deputado Estadual,4,7,2018
40675,JOAQUIM MARCELINO JOFFRE NETO,PSB,Deputado Estadual,4,7,2018
17685,KERIN DA ROCHA SILVA,PSL,Deputado Estadual,4,7,2018
18009,JULIO CESAR RODRIGUES DE MENEZES,REDE,Deputado Estadual,4,7,2018
17083,MARCIO ANTONIO PELEGE THOMAZINI,PSL,Deputado Estadual,4,7,2018
18579,CARLOS ROBERTO ROSA,REDE,Deputado Estadual,4,7,2018
51355,CARLOS ALBERTO PINTO DA SILVA,PATRI,Deputado Estadual,4,7,2018
51326,AMANDA SANTOS DA SILVA,PATRI,Deputado Estadual,4,7,2018
51177,ROBERTO PIMENTEL,PATRI,Deputado Estadual,4,7,2018
51251,ELISA KATSUE TAKAHASHI CARARETO,PATRI,Deputado Estadual,4,7,2018
28079,ANDRÉ ALVES DA SILVA,PRTB,Deputado Estadual,4,7,2018
55100,DIEGO HENRIQUE RODRIGUES MIRANDA,PSD,Deputado Estadual,4,7,2018
51800,MARIA DE LOURDES SANTANA DA CONCEICAO,PATRI,Deputado Estadual,4,7,2018
28000,WILKER CAMARGO,PRTB,Deputado Estadual,4,7,2018
90902,IDEVANIR ARCANJO DE SOUZA,PROS,Deputado Estadual,4,7,2018
90777,MONICA BERBEL ROCHA,PROS,Deputado Estadual,4,7,2018
90321,BENEDITO AUGUSTO DOS SANTOS,PROS,Deputado Estadual,4,7,2018
90193,GALENO ROSA,PROS,Deputado Estadual,4,7,2018
12113,OSMAR VILELA DOS SANTOS,PDT,Deputado Estadual,4,7,2018
12258,ISMAEL DANTAS DE AMORIM FILHO,PDT,Deputado Estadual,4,7,2018
12133,LUIZ VICENTE DA SILVA,PDT,Deputado Estadual,4,7,2018
10190,DAVID SEVERINO DA SILVA JUNIOR,PRB,Deputado Estadual,4,7,2018
31364,DENIS DIAS DA ROCHA,PHS,Deputado Estadual,3,7,2018
90366,NELSON VALVERDE DIAS,PROS,Deputado Estadual,3,7,2018
90233,JOSE ROBERTO BEILSTREIN,PROS,Deputado Estadual,3,7,2018
90693,VALDINEI FELIX DOS SANTOS,PROS,Deputado Estadual,3,7,2018
90690,SEBASTIAO CARLOS DA SILVA,PROS,Deputado Estadual,3,7,2018
90567,CICERO FLORIANO PIRES ALVES,PROS,Deputado Estadual,3,7,2018
12077,RITA DE CASSIA SOUSA SANTOS,PDT,Deputado Estadual,3,7,2018
12022,RONALDO FLORIDO DE OLIVEIRA,PDT,Deputado Estadual,3,7,2018
31201,VINÍCIUS DE ANDRADE PEREIRA,PHS,Deputado Estadual,3,7,2018
90910,GILSON APARECIDO ZANLUCHI,PROS,Deputado Estadual,3,7,2018
51841,SAMUEL DO CARMO,PATRI,Deputado Estadual,3,7,2018
28029,GLEICE APARECIDA DA SILVA,PRTB,Deputado Estadual,3,7,2018
27640,LEVI ALEXANDRE DE OLIVEIRA,DC,Deputado Estadual,3,7,2018
51510,ANGELA MARIA DE OLIVEIRA,PATRI,Deputado Estadual,3,7,2018
19010,MOHAMAD KASSEM EL TURK,PODE,Deputado Estadual,3,7,2018
51480,MARIA DE LOURDES DE LIMA GUSSONI,PATRI,Deputado Estadual,3,7,2018
51446,GIULIO BALDI DANTAS,PATRI,Deputado Estadual,3,7,2018
19030,ANTONIO CARLOS PEREIRA SILVA,PODE,Deputado Estadual,3,7,2018
19022,SIMONE CRISTINA SANTOS SOUZA,PODE,Deputado Estadual,3,7,2018
51333,ROBERTO CARDOSO FERREIRA,PATRI,Deputado Estadual,3,7,2018
51322,MARIA ALICE ARAÚJO LIMBERG,PATRI,Deputado Estadual,3,7,2018
44018,ALAINY PRYSCILLA OLIVEIRA DA SILVA,PRP,Deputado Estadual,3,7,2018
54555,EDVALDO HEITOR BORTOLLOTTI,PPL,Deputado Estadual,3,7,2018
43044,ESTER DA SILVA,PV,Deputado Estadual,3,7,2018
51852,ANTONIO OLIVA DE ARAUJO,PATRI,Deputado Estadual,3,7,2018
18500,JONES MAIR PONTES SILVEIRA,REDE,Deputado Estadual,3,7,2018
17096,ROSANA TESSITORI,PSL,Deputado Estadual,3,7,2018
17681,THIAGO FELIPE NEVES,PSL,Deputado Estadual,3,7,2018
17334,LAURO LISBOA FILHO,PSL,Deputado Estadual,3,7,2018
28228,ADRIANO JOSÉ DOS REIS,PRTB,Deputado Estadual,3,7,2018
28222,MARA LUCIA GARCIA,PRTB,Deputado Estadual,3,7,2018
65001,GLAUBER DA SILVA,PC do B,Deputado Estadual,3,7,2018
55826,CLARICE SILVA BARBOSA,PSD,Deputado Estadual,3,7,2018
16800,MARIO CÉSAR BARBOSA CONCEIÇÃO,PSTU,Deputado Estadual,3,7,2018
51052,EDUARDO MONTEIRO,PATRI,Deputado Estadual,3,7,2018
51006,THAIS CRISTINA DE CASTRO CONDE GALVAO,PATRI,Deputado Estadual,3,7,2018
19192,JOÃO ROBERTO DE SIQUEIRA,PODE,Deputado Estadual,3,7,2018
65222,SIDNEI LUIZ PEREIRA,PC do B,Deputado Estadual,3,7,2018
65165,FRANCISCA RODRIGUES BARBOSA BRITTO,PC do B,Deputado Estadual,3,7,2018
16789,ELLEN RUIZ,PSTU,Deputado Estadual,3,7,2018
36777,EDVALDO DA SILVA GABRIEL,PTC,Deputado Estadual,3,7,2018
16234,EVELINE GUIMARÃES,PSTU,Deputado Estadual,3,7,2018
16116,JOSE ADELMO LEITE,PSTU,Deputado Estadual,3,7,2018
19191,GEREMIAS NUNES DE SIQUEIRA,PODE,Deputado Estadual,3,7,2018
19165,FERNANDO DIAS DA COSTA,PODE,Deputado Estadual,3,7,2018
50950,JOSE HERMENEGILDO DE MARTIN,PSOL,Deputado Estadual,3,7,2018
50720,WLISSES DANIEL SILVA CABRAL,PSOL,Deputado Estadual,3,7,2018
19319,FRANCISCA MARIA DO NASCIMENTO SOUSA,PODE,Deputado Estadual,3,7,2018
44111,PAULO MEDEIROS DOS SANTOS,PRP,Deputado Estadual,3,7,2018
19250,NATALIA DE ALMEIDA NASCIMENTO,PODE,Deputado Estadual,3,7,2018
19233,IEDA COSTA DE OLIVEIRA,PODE,Deputado Estadual,3,7,2018
50620,MARCOS ROBERTO COELHO,PSOL,Deputado Estadual,3,7,2018
16006,EDINOEL CARVALHO VEIGA,PSTU,Deputado Estadual,3,7,2018
15888,RICARDO LOURENÇO DO CARMO,MDB,Deputado Estadual,3,7,2018
65432,BRAZ HENRIQUE TELES,PC do B,Deputado Estadual,3,7,2018
65379,EUNICE ALVES DE OLIVEIRA NORONHA,PC do B,Deputado Estadual,3,7,2018
70188,SIDNEY MATOS DE SOUZA,AVANTE,Deputado Estadual,3,7,2018
70074,STEPHANY AKIE NAKAMORI NOVAES RIBEIRO,AVANTE,Deputado Estadual,3,7,2018
35500,JOÃO MIGUEL ALVES,PMB,Deputado Estadual,3,7,2018
70071,RAFAEL PINHEIRO DOS SANTOS,AVANTE,Deputado Estadual,3,7,2018
70040,JOSÉ NUNES DE MORAIS,AVANTE,Deputado Estadual,3,7,2018
65888,LOURIVALDO PRATES,PC do B,Deputado Estadual,3,7,2018
50235,VALERIA MAURICIO,PSOL,Deputado Estadual,3,7,2018
50197,VALDIR JOSE UCHOA,PSOL,Deputado Estadual,3,7,2018
19500,GILBERTO DANIEL JUNIOR,PODE,Deputado Estadual,3,7,2018
19733,JUSSIMAR AMELENTINO JOSEFINO,PODE,Deputado Estadual,3,7,2018
19550,JOSE MARCIO DE CAMPOS,PODE,Deputado Estadual,3,7,2018
19789,JOCELINO JOSE DE SANTANA,PODE,Deputado Estadual,3,7,2018
50036,REGIS MARQUES RIBEIRO,PSOL,Deputado Estadual,3,7,2018
50013,EDINALDO DOS SANTOS MACEDO,PSOL,Deputado Estadual,3,7,2018
70600,CARLOS ALBERTO DE ARRUDA,AVANTE,Deputado Estadual,3,7,2018
70400,ELIZEU MARTINS FELICIANO,AVANTE,Deputado Estadual,3,7,2018
15018,ELIEL JUNQUEIRA FERNANDES,MDB,Deputado Estadual,3,7,2018
30930,JOAO BATISTA DE OLIVEIRA SOBRINHO,NOVO,Deputado Estadual,3,7,2018
35163,ROSIMEIRE SANTOS CESCHINI,PMB,Deputado Estadual,3,7,2018
77077,ANDRÉ LUIS PALADINO,SOLIDARIEDADE,Deputado Estadual,3,7,2018
14345,CÉSAR RAMOS DA COSTA,PTB,Deputado Estadual,3,7,2018
70700,DANIEL ALVES REQUEJO,AVANTE,Deputado Estadual,3,7,2018
22002,VERA LUCIA LANGELLOTTI VELLO,PR,Deputado Estadual,3,7,2018
22045,JOSEFA FÁTIMA DE LIRA,PR,Deputado Estadual,3,7,2018
44544,ISAIAS GUEDES GUIMARÃES,PRP,Deputado Estadual,3,7,2018
22210,JOSE BRANCO PERES NETO,PR,Deputado Estadual,3,7,2018
22303,FABIANE MARQUES DE SOUZA CAMPOS,PR,Deputado Estadual,3,7,2018
77888,NIELTON CARVALHO DE MATOS,SOLIDARIEDADE,Deputado Estadual,3,7,2018
77787,JOSÉ VELOZO,SOLIDARIEDADE,Deputado Estadual,3,7,2018
13015,CLAUDILSON LEITE PEREIRA,PT,Deputado Estadual,3,7,2018
77500,IVANETE ANTONIA DA COSTA,SOLIDARIEDADE,Deputado Estadual,3,7,2018
13249,ELENITA DO CARMO OLIVEIRA MARTINS,PT,Deputado Estadual,3,7,2018
90038,MAURICIO TEIXEIRA ALVES,PROS,Deputado Estadual,3,7,2018
31789,GUSTAVO COELHO DA SILVA,PHS,Deputado Estadual,3,7,2018
31787,AUGUSTO VIEIRA DA SILVA,PHS,Deputado Estadual,3,7,2018
12340,JOSE SEBASTIAO FILHO,PDT,Deputado Estadual,3,7,2018
31631,RONALDO FRANCISCO DA CRUZ,PHS,Deputado Estadual,3,7,2018
31117,JAIRO PEDRO DE ASSIS,PHS,Deputado Estadual,3,7,2018
90100,VALDEMIR SARTORI DA SILVA,PROS,Deputado Estadual,3,7,2018
12900,MANOEL JOSÉ DE ALENCAR FILHO,PDT,Deputado Estadual,3,7,2018
12712,HERNANI JOSÉ BARRETO DA SILVA,PDT,Deputado Estadual,3,7,2018
12622,SANDRA MARIA DOS SANTOS,PDT,Deputado Estadual,3,7,2018
12612,LIZETE MARIA CORREA VALLEJO MORALES,PDT,Deputado Estadual,3,7,2018
27111,ROBERTO AUGUSTO PROCOPIO FERREIRA,DC,Deputado Estadual,3,7,2018
22822,JONAS DE SOUZA CAMISA NOVA,PR,Deputado Estadual,3,7,2018
22675,GERVINO CLÁUDIO GONÇALVES,PR,Deputado Estadual,3,7,2018
27100,ANTONIO JORGE FILHO,DC,Deputado Estadual,3,7,2018
90773,ALEX PAULO,PROS,Deputado Estadual,2,7,2018
90909,JOSEFA CONCEICAO OLIVEIRA SILVA LABELA,PROS,Deputado Estadual,2,7,2018
17989,MOISÉS COSTA DE SOUSA,PSL,Deputado Estadual,2,7,2018
27464,KILDARE ANTONIO DE ARAUJO,DC,Deputado Estadual,2,7,2018
90456,CARLOS HENRIQUE DOS SANTOS,PROS,Deputado Estadual,2,7,2018
90501,ALEXSSANDER DE OLIVEIRA,PROS,Deputado Estadual,2,7,2018
31139,ELIAS DIAS DOS SANTOS,PHS,Deputado Estadual,2,7,2018
90911,ROGÉRIO VALDECI DE LIMA,PROS,Deputado Estadual,2,7,2018
17015,CLAUDETE MARIA MARTINS,PSL,Deputado Estadual,2,7,2018
90144,JOSE ANTONIO DOS SANTOS,PROS,Deputado Estadual,2,7,2018
27127,EDSON CARLOS MIRANDA MONTEIRO,DC,Deputado Estadual,2,7,2018
44800,MARCELO DONIZETTI FARIA RAMALHO,PRP,Deputado Estadual,2,7,2018
90198,MARCIAL MARAJA MARCELINO,PROS,Deputado Estadual,2,7,2018
65105,LUIZ ALBERTO DA SILVA,PC do B,Deputado Estadual,2,7,2018
40401,LUCIANA OLIVEIRA DE PAIVA,PSB,Deputado Estadual,2,7,2018
28122,YURI GAMA COSTA,PRTB,Deputado Estadual,2,7,2018
18360,JEFFERSON SANTOS DA SILVA,REDE,Deputado Estadual,2,7,2018
54789,ROSLAVIO ALFREDO GRAF JUNIOR,PPL,Deputado Estadual,2,7,2018
65021,LUIS CARLOS SOARES DE OLIVEIRA,PC do B,Deputado Estadual,2,7,2018
54007,FERNANDO RODRIGO DE CARVALHO,PPL,Deputado Estadual,2,7,2018
54035,REGINA MARILIA PRADO MANSSUR,PPL,Deputado Estadual,2,7,2018
90128,DENIS AMBROSIO DA SILVA,PROS,Deputado Estadual,2,7,2018
90020,MARCOS GALESI,PROS,Deputado Estadual,2,7,2018
44441,ALESSANDRO MOGLIA,PRP,Deputado Estadual,2,7,2018
44445,MOYSES GABRIEL,PRP,Deputado Estadual,2,7,2018
90077,ANDREIA SANTINA CAPATTO,PROS,Deputado Estadual,2,7,2018
90350,MARCELO DA SILVA,PROS,Deputado Estadual,2,7,2018
54322,JOAO LUIZ LEITE,PPL,Deputado Estadual,2,7,2018
51664,ELIABE VENANCIO AIRES,PATRI,Deputado Estadual,2,7,2018
36789,ROGERIO JACOMO MICHELETTI,PTC,Deputado Estadual,2,7,2018
17046,LUANA RIBEIRO MIRANDA MASSUIA,PSL,Deputado Estadual,2,7,2018
28026,EMERSON PEIXOTO,PRTB,Deputado Estadual,2,7,2018
51707,MEGIONE BASSETTO DE CASTRO,PATRI,Deputado Estadual,2,7,2018
51749,RUTE DA COSTA ESMAEL LOPES,PATRI,Deputado Estadual,2,7,2018
51762,THIAGO BARBOZA LUZ,PATRI,Deputado Estadual,2,7,2018
36019,ROSANA CASSIA DOS SANTOS,PTC,Deputado Estadual,2,7,2018
16107,RAQUEL DE PAULA,PSTU,Deputado Estadual,2,7,2018
19011,WALMIR BAPTISTA RIGUEIRA,PODE,Deputado Estadual,2,7,2018
19014,MANOEL SANTANA PAULO,PODE,Deputado Estadual,2,7,2018
20999,ROSANGELA APARECIDA SILVEIRA GIORDANI,PSC,Deputado Estadual,2,7,2018
22228,MARIA GILCELIA DE ASSIS,PR,Deputado Estadual,2,7,2018
22260,BRUNO JACINTHO,PR,Deputado Estadual,2,7,2018
31973,ALEXANDRE OLIMPIO DOS SANTOS,PHS,Deputado Estadual,2,7,2018
90115,ELIZABETH DUTRA DA SILVA,PROS,Deputado Estadual,2,7,2018
51526,ANDRÉ ITALO MAURO,PATRI,Deputado Estadual,2,7,2018
51533,VALDEMAR DIAS PEREIRA FILHO,PATRI,Deputado Estadual,2,7,2018
65565,EVELYN CAVALCANTE CARLOS,PC do B,Deputado Estadual,2,7,2018
65666,ANTONIO CARLOS FERREIRA DE OLIVEIRA,PC do B,Deputado Estadual,2,7,2018
65677,GUARACI FERNANDO CAMPOS,PC do B,Deputado Estadual,2,7,2018
65688,ROBERTO FERREIRA DE MENEZES,PC do B,Deputado Estadual,2,7,2018
65777,SAMUEL EUZÉBIO DE OLIVEIRA,PC do B,Deputado Estadual,2,7,2018
65865,GABRIEL SOARES GONÇALVES,PC do B,Deputado Estadual,2,7,2018
15601,MARCOS LEANDRO GOMES VIEIRA,MDB,Deputado Estadual,2,7,2018
31009,WALTER PAIVA CIGLIONI,PHS,Deputado Estadual,2,7,2018
90015,GILBERTO PEREIRA DOS SANTOS,PROS,Deputado Estadual,2,7,2018
50147,ELIANAI MAESTRELLO DE LYRA,PSOL,Deputado Estadual,2,7,2018
